"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-11",,"3.0",,,"17.6","27.2","11.5",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-12",,"9.9",,,"17.7","24.0","10.5",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-13",,"0.0",,,"17.4","25.0",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-14",,,,,"19.1",,"10.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-15",,,,,"20.6","29.2","12.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-16",,,,,"22.5","30.2",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-17",,,,,"20.9","29.6",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-18",,,,,"22.9","30.4",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-19",,,,,"23.1","30.8","16.8",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-20",,,,,"22.4","31.4",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-21",,,,,"25.9","34.4","16.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-22",,,,,"27.8","36.4","18.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-23",,,,,"29.2","38.2","19.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-24",,,,,"27.9","35.4",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-25",,,,,"26.5","34.7",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-26",,,,,"27.5","36.2",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-27",,,,,"28.6","37.8",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-28",,,,,"29.9","39.0","21.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-29",,,,,"31.6","39.6","22.2",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-30",,,,,"30.9","39.4",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-03-31",,,,,"31.3","40.2","22.1",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-01",,,,,"32.2","40.6","22.8",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-02",,,,,"31.5","39.3","23.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-03",,,,,"32.2",,,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-04",,,,,"29.8","40.6",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-05",,,,,"27.8","34.5","21.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-06",,,,,"30.6","39.8","23.2",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-07",,,,,"28.6","35.6",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-08",,,,,"27.2","35.6","17.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-09",,,,,"27.2","34.1","20.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-10",,,,,"27.6","35.2","18.9",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-11",,,,,"29.7","38.6",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-12",,,,,"31.2","40.9","20.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-13",,,,,"31.9","41.0","21.2",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-14",,,,,"34.1",,"23.8",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-15",,,,,"34.2",,"24.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-16",,,,,"33.7","42.3","23.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-17",,,,,"34.6",,"25.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-22",,,,,"32.8",,,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-23",,,,,"33.8","41.4",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-24",,,,,"31.9","38.4","25.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-25",,,,,"32.1",,"24.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-26",,"0.0",,,"31.8","40.0",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-27",,"0.0",,,"32.6","39.4","24.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-28",,,,,"31.9","39.8","25.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-29",,,,,"31.8","40.0",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-04-30",,"5.1",,,"31.2","38.8","21.3",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-01",,"0.3",,,"31.7","39.6","23.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-02",,"0.0",,,"33.6","41.4","23.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-03",,,,,"32.3","41.4",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-04",,"4.1",,,"32.9","41.2","22.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-05",,"0.0",,,"33.7","41.4","23.2",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-06",,,,,"35.0","43.4","25.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-07",,,,,"36.6","45.1",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-08",,,,,"36.5","44.0","28.5",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-09",,,,,"35.4","44.2",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-10",,,,,"33.0","44.2",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-11",,,,,"35.7",,"26.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-12",,,,,"35.4","42.0","29.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-13",,,,,"37.1",,"28.5",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-14",,,,,"37.3","44.7","28.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-15",,,,,"37.7",,,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-16",,,,,"35.8",,,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-17",,"0.5",,,"32.6","38.6","27.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-18",,"0.0",,,"34.7","41.0","27.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-19",,"0.3",,,"33.0",,"28.8",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-20",,"0.0",,,"34.5",,,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-21",,,,,"31.1","41.0",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-22",,"0.3",,,"27.9","31.2",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-23",,"0.0",,,"34.1","40.8","23.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-24",,,,,"35.8","42.0",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-25",,,,,"36.6","43.2","29.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-26",,,,,"37.5","45.8","29.7",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-27",,,,,"34.4","42.1",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-28",,"1.0",,,"31.4","39.7","25.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-29",,"5.1",,,"28.2","35.2","23.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-30",,"0.0",,,"32.1","38.2","25.5",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-05-31",,,,,"28.4","34.6",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-01",,,,,"32.7","38.2","25.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-02",,,,,"35.3","42.0","26.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-03",,,,,"38.0","44.8","29.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-04",,,,,"40.3",,"31.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-05",,,,,"40.1","47.0","33.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-06",,,,,"36.9","44.2",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-07",,"0.0",,,"31.6","38.5","26.3",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-08",,,,,"31.3",,"26.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-09",,,,,"33.2","39.6","27.1",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-10",,,,,"33.2","41.2","25.2",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-11",,,,,"32.7","41.2","25.5",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-12",,,,,"35.9",,,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-13",,"2.0",,,"36.3","43.0","25.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-14",,"0.0",,,"33.9","43.4","27.8",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-15",,,,,"33.9","43.4",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-16",,"25.9",,,"28.6","34.4","22.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-17",,"4.1",,,"28.1","31.8",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-18",,"0.8",,,"32.1","36.6","25.8",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-19",,"1.0",,,"30.1","38.2",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-20",,"9.9",,,"28.0","33.1","23.8",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-21",,"4.1",,,"28.7","33.4",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-22",,"0.0",,,"30.7","35.2","26.2",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-23",,,,,"32.4","37.6","27.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-24",,,,,"33.9","39.0","26.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-25",,,,,"35.6","40.0","29.8",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-26",,,,,"34.5","39.7","30.7",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-27",,,,,"35.0","41.4",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-28",,,,,"27.7","35.2",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-29",,,,,"28.3","30.1","25.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-06-30",,,,,"27.2","32.5",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-01",,"15.0",,,"29.5",,"24.2",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-02",,"38.1",,,"28.0","30.3",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-03",,"4.1",,,"31.9","35.2","26.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-04",,"0.0",,,"32.7","37.0","27.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-05",,,,,"32.2","36.2","28.9",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-06",,,,,"29.7","36.5",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-07",,,,,"30.9","36.6","25.5",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-08",,,,,"33.4","38.8","27.7",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-09",,,,,"34.6","39.2","30.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-10",,,,,"33.9","39.0",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-11",,,,,"29.6","36.8",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-12",,"10.9",,,"29.3","33.0","25.2",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-13",,"0.0",,,"31.2","35.8","25.5",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-14",,,,,"31.7",,"28.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-15",,,,,"30.8","36.0",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-16",,,,,"31.6","36.2","28.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-17",,,,,"29.3","36.2",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-18",,,,,"32.8","37.6",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-19",,,,,"33.8","39.0","28.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-20",,"6.1",,,"29.9",,"25.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-21",,"2.0",,,"31.7","36.2",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-22",,"0.0",,,"29.1",,,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-23",,"7.9",,,"28.8","34.3","26.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-24",,"0.0",,,"28.9","33.0","26.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-25",,"13.0",,,"28.7","33.8","26.2",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-26",,"3.0",,,"31.1","35.8","26.5",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-27",,"0.0",,,"31.3","36.3","29.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-28",,,,,"30.2","36.3",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-29",,,,,"30.3","35.6","27.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-30",,,,,"30.7","36.0","27.5",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-07-31",,,,,"27.7","31.3",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-01",,,,,"27.8","32.3","26.2",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-02",,,,,"29.3","31.5",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-03",,,,,"30.1","34.1","26.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-04",,,,,"30.7",,"26.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-05",,,,,"31.2","35.5","27.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-06",,,,,"31.6","37.2","28.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-07",,,,,"29.4","34.0",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-08",,,,,"30.2",,"26.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-09",,,,,"29.2","32.0",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-10",,,,,"30.9","34.2","27.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-11",,,,,"31.5","35.1","27.5",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-12",,,,,"30.9",,"27.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-13",,,,,"30.9","35.4","26.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-14",,,,,"31.5",,"27.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-15",,,,,"31.6",,,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-16",,,,,"32.2","37.0","27.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-17",,,,,"32.8","37.6","26.8",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-18",,,,,"32.8",,"27.8",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-19",,"0.0",,,"28.3",,,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-20",,"23.9",,,"31.1","35.6","26.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-21",,"0.0",,,"31.6","36.6","27.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-22",,,,,"30.7","35.0","28.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-23",,,,,"28.4","34.0",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-24",,,,,"30.4","34.1","24.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-25",,,,,"29.1",,,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-26",,,,,"28.2","34.2","23.1",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-27",,,,,"30.1","36.5",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-28",,,,,"28.9","33.0","26.1",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-29",,"0.0",,,"30.3","35.0","26.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-30",,,,,"29.3","36.0",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-08-31",,,,,"26.8","32.7",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-01",,,,,"28.0","32.1",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-02",,"5.1",,,"27.5","32.1","25.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-03",,"0.5",,,"30.0","35.0","24.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-04",,"0.0",,,"29.8","35.1",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-05",,,,,"29.4","35.0","24.1",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-06",,,,,"29.6","35.4","24.4",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-07",,"5.1",,,"28.8",,"23.6",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-08",,"0.5",,,"30.3","35.0","25.8",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-09",,"0.0",,,"30.9",,"26.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-10",,,,,"32.4","38.0","26.2",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-11",,,,,"30.8","36.8",,,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-12",,,,,"31.3","36.8","26.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-13",,,,,"32.1","37.3","27.0",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-14",,,,,"31.9","36.0","27.2",,,,,,,,,,,,,,,,,,
"IN022023000","NEW DELHI PALAM IN","28.567","77.117","233.0","2017-09-15",,,,,"31.8","37.4","26.6",,,,,,,,,,,,,,,,,,
